"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"625","KC",2021-08-20,84.8,-1.7,5.32,"Seager, Kyle",572122,621121,"","foul",NA,NA,NA,NA,5,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",NA,"",1,2,2021,0.77,-0.83,-0.24,2.13,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,455117,NA,NA,1.86098273599808,-123.532450244209,0.523924124805845,7.47720797830235,25.9516793817626,-40.9427084304311,3.37,1.53,4,69.6,-28,84,2870,5.8,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.68,NA,NA,NA,NA,NA,NA,NA,52,4,"Knuckle Curve",12,1,1,12,1,12,1,12,"Infield shift","Standard",46,0,0
"626","CH",2021-08-20,85,-1.82,5.22,"Seager, Kyle",572122,621121,"","swinging_strike",NA,NA,NA,NA,8,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",NA,"",1,1,2021,-1.34,0.08,-0.27,1.75,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,455117,NA,NA,6.26411603934706,-123.701941790903,-2.01400350917267,-15.0331907259177,23.8112376009032,-31.1280433437199,3.37,1.53,NA,NA,NA,84.4,1633,5.8,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.66,NA,NA,NA,NA,NA,NA,NA,52,3,"Changeup",12,1,1,12,1,12,1,12,"Infield shift","Standard",264,0,-0.043
"627","KC",2021-08-20,82.9,-1.77,5.44,"Seager, Kyle",572122,621121,"","called_strike",NA,NA,NA,NA,7,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",NA,"",1,0,2021,0.83,-0.98,-0.63,1.64,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,455117,NA,NA,0.973759183041662,-120.771831551208,-0.28099791092109,7.86820640430974,25.1614790898215,-41.8624403133692,3.34,1.33,NA,NA,NA,82.3,2872,6,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.53,NA,NA,NA,NA,NA,NA,NA,52,2,"Knuckle Curve",12,1,1,12,1,12,1,12,"Infield shift","Standard",42,0,-0.032
"628","KC",2021-08-20,83.5,-1.9,5.36,"Seager, Kyle",572122,621121,"","ball",NA,NA,NA,NA,11,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","B",NA,"",0,0,2021,0.77,-0.82,-1.53,3.17,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,455117,NA,NA,-0.652146006108936,-121.550079137894,3.01093510225903,7.73940153875651,25.605075907121,-41.1042981848593,3.37,1.43,NA,NA,NA,82.5,2791,5.8,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.74,NA,NA,NA,NA,NA,NA,NA,52,1,"Knuckle Curve",12,1,1,12,1,12,1,12,"Infield shift","Standard",52,0,0.026
"629","SI",2021-08-20,94.2,-1.45,5.44,"Seager, Kyle",572122,621121,"home_run","hit_into_play",NA,NA,NA,NA,2,"Kyle Seager homers (28) on a fly ball to right center field.","R","L","R","HOU","SEA","X",NA,"fly_ball",0,2,2021,-0.72,0.67,-0.18,3.18,NA,NA,NA,2,4,"Top",204.67,38.09,NA,NA,455117,NA,NA,4.8801411521725,-137.234583145103,-1.70570938892184,-10.2007587838353,29.1411965969278,-23.4716522402403,3.37,1.53,441,107.3,29,94,2020,6,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.5,0.951,1.904,2,1,0,3,6,31,3,"Sinker",7,0,0,7,1,7,1,7,"Infield shift","Standard",226,-0.013,1.042
"630","FC",2021-08-20,91.3,-1.65,5.36,"Seager, Kyle",572122,621121,"","foul",NA,NA,NA,NA,2,"Kyle Seager homers (28) on a fly ball to right center field.","R","L","R","HOU","SEA","S",NA,"",0,1,2021,-0.08,0.58,-0.22,3.14,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,455117,NA,NA,3.73309163988456,-132.919750926199,-0.929478680319902,-1.83241090760752,30.2476964604211,-25.293695857267,3.37,1.53,203,73,25,90.4,2498,5.8,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.67,NA,NA,NA,NA,NA,NA,NA,31,2,"Cutter",7,0,0,7,0,7,0,7,"Infield shift","Standard",175,0,-0.024
"631","CH",2021-08-20,85.9,-1.81,5.26,"Seager, Kyle",572122,621121,"","swinging_strike",NA,NA,NA,NA,13,"Kyle Seager homers (28) on a fly ball to right center field.","R","L","R","HOU","SEA","S",NA,"",0,0,2021,-1.45,-0.08,-0.85,1.85,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,455117,NA,NA,5.16979431621492,-125.04534104289,-1.67062270486332,-16.2756835936092,25.2968465728269,-32.85329977069,3.37,1.53,NA,NA,NA,85.1,1549,5.8,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.75,NA,NA,NA,NA,NA,NA,NA,31,1,"Changeup",7,0,0,7,0,7,0,7,"Infield shift","Standard",266,0,-0.018
"632","KC",2021-08-20,84.2,-1.63,5.43,"Seager, Kyle",572122,621121,"strikeout","swinging_strike",NA,NA,NA,NA,8,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",2,"",0,2,2021,1.28,-0.92,0.23,1.8,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,NA,1.7633429300314,-122.67547230688,-0.241485098048783,12.4999848242413,25.2392021411038,-41.5713083541909,3.37,1.53,NA,NA,NA,83.5,2945,5.8,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.69,NA,NA,0,1,0,0,NA,3,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",45,0.01,-0.061
"633","FC",2021-08-20,91,-1.54,5.39,"Seager, Kyle",572122,621121,"","foul",NA,NA,NA,NA,5,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",NA,"",0,2,2021,0.29,0.59,0.17,2.75,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,NA,3.63467527747273,-132.60676218571,-2.03322900533928,2.71747014217729,25.1411682741214,-25.0107317585146,3.37,1.53,148,75.5,14,90.9,2393,5.9,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.62,NA,NA,NA,NA,NA,NA,NA,3,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",187,0,0
"634","SI",2021-08-20,95.3,-1.44,5.58,"Seager, Kyle",572122,621121,"","foul",NA,NA,NA,NA,6,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",NA,"",0,1,2021,-1.27,0.26,0.32,2.69,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,NA,7.40250257040148,-138.597844274623,-2.53555790649146,-17.9899953795747,29.9404853901129,-28.5230521828287,3.37,1.53,184,72.7,57,94.7,1997,5.9,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.61,NA,NA,NA,NA,NA,NA,NA,3,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",223,0,-0.024
"635","SI",2021-08-20,95,-1.43,5.57,"Seager, Kyle",572122,621121,"","called_strike",NA,NA,NA,NA,3,"Kyle Seager strikes out swinging.","R","L","R","HOU","SEA","S",NA,"",0,0,2021,-1.11,0.3,0.44,2.85,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,NA,7.34451311373295,-138.289913561663,-2.15014391152161,-15.8663348221742,29.6389978607664,-28.1108748522092,3.37,1.42,NA,NA,NA,94.7,2067,6,632774,621121,455117,493329,514888,649557,621043,488726,676694,676801,54.48,NA,NA,NA,NA,NA,NA,NA,3,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",228,0,-0.018
"636","CU",2021-08-19,78.1,-1.47,5.95,"Seager, Kyle",572122,623454,"field_out","hit_into_play",NA,NA,NA,NA,1,"Kyle Seager grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.","R","L","R","TEX","SEA","X",4,"ground_ball",1,2,2021,0.46,-1.23,-0.41,3.05,NA,NA,641487,2,6,"Top",163.96,127.48,NA,NA,641680,NA,NA,1.42040695828253,-113.695258908011,2.90574355473444,3.74642835053401,21.5959042909978,-43.5751622884625,3.37,1.53,53,96.2,0,77.6,2451,6,632838,623454,641680,663993,660634,571788,643396,641829,656847,666969,54.5,0.383,0.354,0,1,0,0,2,49,5,"Curveball",1,6,6,1,6,1,6,1,"Infield shift","Standard",29,0.004,-0.156
"637","FF",2021-08-19,91.6,-1.33,5.93,"Seager, Kyle",572122,623454,"","foul",NA,NA,NA,NA,12,"Kyle Seager grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.","R","L","R","TEX","SEA","S",NA,"",1,2,2021,-0.49,1.54,0.03,3.57,NA,NA,641487,2,6,"Top",NA,NA,NA,NA,641680,NA,NA,4.51546051960616,-133.358317520143,-3.43169433034857,-6.87588237447266,28.8290146533721,-13.2891062116345,3.37,1.53,120,82.4,83,91.9,2045,6.4,632838,623454,641680,663993,660634,571788,643396,641829,656847,666969,54.06,NA,NA,NA,NA,NA,NA,NA,49,4,"4-Seam Fastball",1,6,6,1,6,1,6,1,"Infield shift","Standard",202,0,0
"638","CH",2021-08-19,84.9,-1.61,5.87,"Seager, Kyle",572122,623454,"","foul",NA,NA,NA,NA,5,"Kyle Seager grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.","R","L","R","TEX","SEA","S",NA,"",1,1,2021,-1.33,1.08,-0.21,2.42,NA,NA,641487,2,6,"Top",NA,NA,NA,NA,641680,NA,NA,5.94860724560703,-123.459235791071,-3.91946358242587,-14.7956552806054,24.7605704663476,-20.5858777145643,3.37,1.53,82,75,86,85.1,1808,6.5,632838,623454,641680,663993,660634,571788,643396,641829,656847,666969,54.03,NA,NA,NA,NA,NA,NA,NA,49,3,"Changeup",1,6,6,1,6,1,6,1,"Infield shift","Standard",228,0,-0.059
"639","FF",2021-08-19,90.9,-1.33,5.95,"Seager, Kyle",572122,623454,"","ball",NA,NA,NA,NA,11,"Kyle Seager grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.","R","L","R","TEX","SEA","B",NA,"",0,1,2021,-0.71,1.54,-0.99,3.69,NA,NA,641487,2,6,"Top",NA,NA,NA,NA,641680,NA,NA,2.38617436186946,-132.364271844955,-3.03970778045413,-8.89699144320392,30.2389831871237,-13.6699673702503,3.35,1.58,NA,NA,NA,90.5,2102,6.2,632838,623454,641680,663993,660634,571788,643396,641829,656847,666969,54.31,NA,NA,NA,NA,NA,NA,NA,49,2,"4-Seam Fastball",1,6,6,1,6,1,6,1,"Infield shift","Standard",201,0,0.029
"640","CH",2021-08-19,84.5,-1.38,6.01,"Seager, Kyle",572122,623454,"","called_strike",NA,NA,NA,NA,8,"Kyle Seager grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.","R","L","R","TEX","SEA","S",NA,"",0,0,2021,-1.36,0.98,-0.14,1.61,NA,NA,641487,2,6,"Top",NA,NA,NA,NA,641680,NA,NA,5.60558677447454,-122.906343594254,-5.84079969983672,-14.9426248496252,24.5011619161425,-21.2921908558161,3.37,1.53,NA,NA,NA,84.6,1763,6.4,632838,623454,641680,663993,660634,571788,643396,641829,656847,666969,54.11,NA,NA,NA,NA,NA,NA,NA,49,1,"Changeup",1,6,6,1,6,1,6,1,"Infield shift","Standard",220,0,-0.042
"641","FF",2021-08-19,95.4,-2.8,6.2,"Seager, Kyle",572122,675921,"strikeout","swinging_strike",NA,NA,NA,NA,11,"Kyle Seager strikes out swinging.","R","L","R","TEX","SEA","S",2,"",3,2,2021,-0.72,1.51,-1.1,3.11,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,641680,NA,NA,6.11417855888642,-138.776282654357,-5.91810083271421,-10.6708909933885,30.9960843887975,-11.4642043015096,3.37,1.53,NA,NA,NA,96.1,2165,6.7,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.82,NA,NA,0,1,0,0,NA,17,6,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Infield shift","Standard",211,0.003,-0.134
"642","FF",2021-08-19,94,-2.63,6.09,"Seager, Kyle",572122,675921,"","foul_tip",NA,NA,NA,NA,2,"Kyle Seager strikes out swinging.","R","L","R","TEX","SEA","S",NA,"",3,1,2021,-0.63,1.5,-0.12,2.86,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,641680,NA,NA,7.9650683219997,-136.55347039132,-6.0164884734448,-9.59079312958506,29.5503811415389,-12.2999262286546,3.37,1.53,NA,NA,NA,94.7,2144,6.8,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.73,NA,NA,NA,NA,NA,NA,NA,17,5,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Infield shift","Standard",217,0,-0.027
"643","SI",2021-08-19,93.3,-2.67,6.07,"Seager, Kyle",572122,675921,"","ball",NA,NA,NA,NA,11,"Kyle Seager strikes out swinging.","R","L","R","TEX","SEA","B",NA,"",2,1,2021,-1.24,0.99,-1.63,2.76,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,641680,NA,NA,5.43527753675471,-135.795925308718,-5.00140327269519,-16.4819390853448,28.7267975036542,-19.0572072568434,3.33,1.55,NA,NA,NA,94.3,1855,6.8,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.72,NA,NA,NA,NA,NA,NA,NA,17,4,"Sinker",0,5,5,0,5,0,5,0,"Infield shift","Standard",215,0,0.042
"644","CH",2021-08-19,79.5,-2.43,5.98,"Seager, Kyle",572122,675921,"","ball",NA,NA,NA,NA,11,"Kyle Seager strikes out swinging.","R","L","R","TEX","SEA","B",NA,"",1,1,2021,-1,0.83,-1.99,3.63,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,641680,NA,NA,2.84927694068831,-115.78396593608,0.0286654873959105,-9.55815662282317,21.1111675695466,-24.8832668283795,3.2,1.38,NA,NA,NA,80,1310,6.5,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.96,NA,NA,NA,NA,NA,NA,NA,17,3,"Changeup",0,5,5,0,5,0,5,0,"Infield shift","Standard",231,0,0.02
"645","CH",2021-08-19,79,-2.49,5.98,"Seager, Kyle",572122,675921,"","foul",NA,NA,NA,NA,2,"Kyle Seager strikes out swinging.","R","L","R","TEX","SEA","S",NA,"",1,0,2021,-0.93,1.19,-0.14,3.09,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,641680,NA,NA,6.90687844217011,-114.869530108812,-1.73861538137814,-9.51711811732515,20.4062599800612,-21.5299433450194,3.37,1.53,332,98.7,46,79.6,1304,6.7,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.84,NA,NA,NA,NA,NA,NA,NA,17,2,"Changeup",0,5,5,0,5,0,5,0,"Infield shift","Standard",234,0,-0.02
"646","FF",2021-08-19,94.9,-2.43,6.17,"Seager, Kyle",572122,675921,"","ball",NA,NA,NA,NA,12,"Kyle Seager strikes out swinging.","R","L","R","TEX","SEA","B",NA,"",0,0,2021,-0.35,1.52,1.86,3.39,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,641680,NA,NA,12.1028776193527,-137.701384950493,-5.06673024383831,-7.10092755597941,29.8128649439444,-11.7589778458221,3.2,1.43,NA,NA,NA,95.8,2091,6.9,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.59,NA,NA,NA,NA,NA,NA,NA,17,1,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Infield shift","Standard",212,0,0.016
"647","CU",2021-08-19,78.5,-1.48,6.04,"Seager, Kyle",572122,623454,"field_out","hit_into_play",NA,NA,NA,NA,4,"Kyle Seager lines out to center fielder DJ Peters.","R","L","R","TEX","SEA","X",8,"line_drive",0,0,2021,0.42,-1.07,-0.69,2.23,NA,NA,NA,1,4,"Top",129.29,57.54,NA,NA,641680,NA,NA,0.91509507858378,-114.339302768575,0.589246311264387,3.53481667849975,21.7172916374465,-41.852062870599,3.37,1.53,350,94.1,23,78.6,2420,6.3,632838,623454,641680,663993,660634,571788,643396,641829,656847,666969,54.16,0.18,0.219,0,1,0,0,3,32,1,"Curveball",0,6,6,0,6,0,6,0,"Infield shift","Standard",25,0.002,-0.163
"648","FF",2021-08-19,90.6,-0.9,6.85,"Seager, Kyle",572122,663770,"walk","ball",NA,NA,NA,NA,11,"Kyle Seager walks.   Jake Bauers scores.    J.P. Crawford to 3rd.    Mitch Haniger to 2nd.","R","L","R","TEX","SEA","B",NA,"",3,0,2021,-0.12,1.84,-1.3,4.25,641343,641487,571745,2,8,"Top",NA,NA,NA,NA,641680,NA,NA,-0.741194508573738,-131.987122983225,-4.53608006438434,-1.26249174098932,28.1654500053181,-9.85560739911485,3.24,1.47,NA,NA,NA,90.6,2455,6.2,632838,663770,641680,663993,660634,571788,643396,641829,656847,666969,54.29,NA,NA,0.7,1,0,0,NA,65,4,"4-Seam Fastball",2,6,6,2,7,2,7,2,"Infield shift","Standard",185,-0.015,0.381
"649","FC",2021-08-19,83.7,-0.79,6.71,"Seager, Kyle",572122,663770,"","blocked_ball",NA,NA,NA,NA,13,"Kyle Seager walks.   Jake Bauers scores.    J.P. Crawford to 3rd.    Mitch Haniger to 2nd.","R","L","R","TEX","SEA","B",NA,"",2,0,2021,0.64,0.92,-0.13,-0.2,641343,641487,571745,2,8,"Top",NA,NA,NA,NA,641680,NA,NA,0.268498222515272,-121.571708481136,-11.4411433544343,6.37028462987495,20.4462516479877,-21.2333016576705,3.14,1.46,NA,NA,NA,84.5,2312,6.6,632838,663770,641680,663993,660634,571788,643396,641829,656847,666969,53.92,NA,NA,NA,NA,NA,NA,NA,65,3,"Cutter",2,6,6,2,6,2,6,2,"Infield shift","Standard",182,0,0.308
"650","FF",2021-08-19,90.8,-0.73,6.78,"Seager, Kyle",572122,663770,"","ball",NA,NA,NA,NA,12,"Kyle Seager walks.   Jake Bauers scores.    J.P. Crawford to 3rd.    Mitch Haniger to 2nd.","R","L","R","TEX","SEA","B",NA,"",1,0,2021,-0.14,1.89,0.61,4.31,641343,641487,571745,2,8,"Top",NA,NA,NA,NA,641680,NA,NA,3.64447069339094,-132.153450767851,-4.31430257686995,-2.404033086383,28.8478838446344,-9.3154370955827,3.27,1.5,NA,NA,NA,90.9,2474,6.4,632838,663770,641680,663993,660634,571788,643396,641829,656847,666969,54.12,NA,NA,NA,NA,NA,NA,NA,65,2,"4-Seam Fastball",2,6,6,2,6,2,6,2,"Infield shift","Standard",186,0,0.234
"651","CU",2021-08-19,78.4,-0.56,6.75,"Seager, Kyle",572122,663770,"","blocked_ball",NA,NA,NA,NA,14,"Kyle Seager walks.   Jake Bauers scores.    J.P. Crawford to 3rd.    Mitch Haniger to 2nd.","R","L","R","TEX","SEA","B",NA,"",0,0,2021,0.3,-0.35,1.33,-0.77,641343,641487,571745,2,8,"Top",NA,NA,NA,NA,641680,NA,NA,3.5262237936356,-113.866225542379,-8.71227766267438,1.91922407859207,22.1158451988979,-33.7506759127725,3.21,1.41,NA,NA,NA,78.5,2262,6.6,632838,663770,641680,663993,660634,571788,643396,641829,656847,666969,53.94,NA,NA,NA,NA,NA,NA,NA,65,1,"Curveball",2,6,6,2,6,2,6,2,"Infield shift","Standard",21,0,0.082
"652","FF",2021-08-19,93.6,0.07,5.88,"Seager, Kyle",572122,669618,"field_out","hit_into_play",NA,NA,NA,NA,7,"Kyle Seager flies out to left fielder Jason Martin.","R","L","R","TEX","SEA","X",7,"fly_ball",1,1,2021,-0.66,1.4,-0.36,1.82,NA,571745,NA,0,11,"Top",32.61,110.48,NA,NA,641680,NA,NA,0.352913867132052,-136.183143677916,-7.76552287529266,-8.31609148125436,30.1777074320118,-13.3017759559082,3.37,1.53,316,91,34,93.2,2271,6.1,632838,669618,641680,663993,660634,571788,643396,641829,656847,666969,54.39,0.06,0.089,0,1,0,0,3,88,3,"4-Seam Fastball",7,7,7,7,7,7,7,7,"Infield shift","Standard",201,0.115,-0.385
"653","FF",2021-08-19,95,-2.79,6.37,"Seager, Kyle",572122,675921,"double","hit_into_play",NA,NA,NA,NA,8,"Kyle Seager doubles (20) on a sharp line drive to right fielder Adolis Garcia.   J.P. Crawford scores.    Mitch Haniger to 3rd.","R","L","R","TEX","SEA","X",9,"line_drive",0,2,2021,-0.56,1.23,0.24,2,NA,641487,571745,0,1,"Top",212.3,120.29,NA,NA,641680,NA,NA,9.18664641035035,-137.877279582083,-8.5038091523893,-9.22513486950987,31.8918706882036,-14.7400477772315,3.37,1.53,229,107.8,13,95,2126,6.6,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.95,0.82,0.842,1.25,1,1,1,5,3,3,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Infield shift","Standard",214,-0.137,1.721
"654","CU",2021-08-19,75.9,0.02,5.89,"Seager, Kyle",572122,669618,"","ball",NA,NA,NA,NA,11,"Kyle Seager flies out to left fielder Jason Martin.","R","L","R","TEX","SEA","B",NA,"",0,1,2021,0.28,-1.18,-0.54,3.88,NA,571745,NA,0,11,"Top",NA,NA,NA,NA,641680,NA,NA,-1.6501748694606,-110.331271326308,4.96128660186831,2.55957627344606,20.1035782539041,-42.9145177668195,3.23,1.46,NA,NA,NA,75.4,1860,6,632838,669618,641680,663993,660634,571788,643396,641829,656847,666969,54.49,NA,NA,NA,NA,NA,NA,NA,88,2,"Curveball",7,7,7,7,7,7,7,7,"Strategic","Standard",14,0,0.053
"655","CH",2021-08-19,78.4,-2.63,6.05,"Seager, Kyle",572122,675921,"","called_strike",NA,NA,NA,NA,1,"Kyle Seager doubles (20) on a sharp line drive to right fielder Adolis Garcia.   J.P. Crawford scores.    Mitch Haniger to 3rd.","R","L","R","TEX","SEA","S",NA,"",0,1,2021,-1,0.87,-0.63,3.11,NA,641487,571745,0,1,"Top",NA,NA,NA,NA,641680,NA,NA,6.24204140706224,-114.09845841931,-1.14101733561129,-9.87911275980432,20.2873034096566,-24.5920187886617,3.23,1.33,NA,NA,NA,79.3,1390,6.8,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.67,NA,NA,NA,NA,NA,NA,NA,3,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",230,0,-0.114
"656","FF",2021-08-19,93.5,0.11,5.91,"Seager, Kyle",572122,669618,"","called_strike",NA,NA,NA,NA,7,"Kyle Seager flies out to left fielder Jason Martin.","R","L","R","TEX","SEA","S",NA,"",0,0,2021,-0.2,1.67,-0.42,1.53,NA,571745,NA,0,11,"Top",NA,NA,NA,NA,641680,NA,NA,-0.904755464492023,-135.968347693989,-9.18498900413916,-2.25345586015572,29.848172010755,-9.69305433274799,3.19,1.42,NA,NA,NA,93.3,2185,6.2,632838,669618,641680,663993,660634,571788,643396,641829,656847,666969,54.32,NA,NA,NA,NA,NA,NA,NA,88,1,"4-Seam Fastball",7,7,7,7,7,7,7,7,"Strategic","Standard",200,0,-0.053
"657","CU",2021-08-19,72.5,-2.32,6.28,"Seager, Kyle",572122,675921,"","called_strike",NA,NA,NA,NA,4,"Kyle Seager doubles (20) on a sharp line drive to right fielder Adolis Garcia.   J.P. Crawford scores.    Mitch Haniger to 3rd.","R","L","R","TEX","SEA","S",NA,"",0,0,2021,0.4,-1.52,-0.59,2.27,NA,641487,571745,0,1,"Top",NA,NA,NA,NA,641680,NA,NA,2.77763088677291,-105.388223510718,2.11513905994493,2.44671765591103,19.7595818337085,-44.0507483442034,3.06,1.21,NA,NA,NA,72.4,1839,6.5,632838,675921,641680,663993,660634,571788,643396,641829,656847,666969,53.99,NA,NA,NA,NA,NA,NA,NA,3,1,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",14,0,-0.101
"658","CH",2021-08-18,81,-1.98,6.04,"Seager, Kyle",572122,592314,"double","hit_into_play",NA,NA,NA,NA,4,"Kyle Seager doubles (19) on a sharp line drive to right fielder Adolis Garcia.  Mitch Haniger out at home on the throw, right fielder Adolis Garcia to third baseman Yonny Hernandez to catcher Jose Trevino.","R","L","R","TEX","SEA","X",9,"line_drive",1,0,2021,-1.3,1.03,-0.44,2.22,NA,NA,571745,1,6,"Top",172.07,50.23,NA,NA,624431,NA,NA,5.92695448466701,-117.826313974826,-3.83070040386854,-13.2761692800354,23.142171617354,-22.097113572923,3.37,1.53,345,105.7,17,80.9,1805,6.3,632855,592314,624431,518586,628451,660634,643396,641829,656847,666969,54.18,0.58,0.697,1.25,1,1,1,5,41,2,"Changeup",0,2,2,0,2,0,2,0,"Infield shift","Standard",231,0.011,0.873
"659","SL",2021-08-18,81.1,-2.34,5.86,"Seager, Kyle",572122,592314,"","ball",NA,NA,NA,NA,12,"Kyle Seager doubles (19) on a sharp line drive to right fielder Adolis Garcia.  Mitch Haniger out at home on the throw, right fielder Adolis Garcia to third baseman Yonny Hernandez to catcher Jose Trevino.","R","L","R","TEX","SEA","B",NA,"",0,0,2021,0.26,0.38,1.05,2.97,NA,NA,571745,1,6,"Top",NA,NA,NA,NA,624431,NA,NA,7.07702140672424,-118.077517095322,-0.616550189964202,1.26521794247318,20.018082718356,-28.6960903881965,3.41,1.59,NA,NA,NA,81.5,2363,6.3,632855,592314,624431,518586,628451,660634,643396,641829,656847,666969,54.22,NA,NA,NA,NA,NA,NA,NA,41,1,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",60,0,0.048
"660","SI",2021-08-18,91.5,-1.9,5.77,"Seager, Kyle",572122,592314,"strikeout","called_strike",NA,NA,NA,NA,3,"Kyle Seager called out on strikes.","R","L","R","TEX","SEA","S",2,"",1,2,2021,-1.37,0.74,0.48,3.37,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,624431,NA,NA,8.90770993968918,-133.061959945923,-1.7885409561268,-18.1544826616601,26.9530042316503,-23.2109613245296,3.38,1.69,NA,NA,NA,91.3,2009,6,632855,592314,624431,518586,628451,660634,643396,641829,656847,666969,54.45,NA,NA,0,1,0,0,NA,19,4,"Sinker",0,2,2,0,2,0,2,0,"Infield shift","Standard",226,0.008,-0.073
"661","SL",2021-08-18,81.8,-2.33,5.57,"Seager, Kyle",572122,592314,"","called_strike",NA,NA,NA,NA,14,"Kyle Seager called out on strikes.","R","L","R","TEX","SEA","S",NA,"",1,1,2021,0.65,-0.12,1.03,2.02,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,624431,NA,NA,6.30137181597724,-119.047602255204,-1.25967336833942,5.10691608434292,21.223335901907,-33.32488811992,3.3,1.35,NA,NA,NA,81.7,2348,6,632855,592314,624431,518586,628451,660634,643396,641829,656847,666969,54.46,NA,NA,NA,NA,NA,NA,NA,19,3,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",111,0,-0.027
